i,j,mocoeff
1,178, -1.713069915727e-01
1,179,  1.562912553666e-01
2,0,  6.452128940007e-04
2,1, -1.307645235733e-03
2,2, -7.047169117502e-05
2,3,  2.848842136349e-03
2,4,  1.036590417967e-05
2,5, -2.674721185896e-04
2,6, -3.866776942777e-03
2,7, -3.653200731766e-03
2,8, -7.594286417846e-03
2,9, -7.107895429138e-03
2,10,  5.179740484450e-02
2,11,  9.991355804644e-02
2,12,  2.836003155179e-02
2,13,  1.163999591557e-01
2,14,  6.481026849649e-02
2,15, -8.307661888773e-02
2,16,  1.334829146036e-01
2,17, -2.323692672574e-02
2,18, -1.467918892858e-01
2,19,  3.955888524879e-03
2,20,  6.415277813540e-03
2,21, -8.945072214044e-02
2,22,  7.173211358946e-03
2,23,  2.308696471974e-02
2,24,  5.598527556737e-02
2,25,  6.473343787410e-03
2,26,  6.169496982147e-03
2,27,  8.989788201875e-03
2,28,  5.534803120065e-03
2,29,  0.000000000000e+00
2,30,  0.000000000000e+00
2,31,  0.000000000000e+00
2,32,  0.000000000000e+00
2,33,  0.000000000000e+00
2,34,  0.000000000000e+00
2,35,  0.000000000000e+00
2,36,  0.000000000000e+00
2,37,  0.000000000000e+00
2,38,  0.000000000000e+00
2,39, -6.143872591344e-01
2,40, -6.827988472507e-01
2,41, -7.028930976680e-01
2,42,  6.026253316198e-01
2,43,  4.639931896728e-01
2,44,  6.992303884860e-02
2,45,  4.031548996809e-01
2,46, -1.113550018241e+00
2,47,  1.927878913061e+00
2,48, -9.313418556895e-01
2,49, -1.075066522211e+00
2,50,  7.204924259897e-01
2,51, -1.574219103706e+00
2,52,  1.862907560832e+00
2,53,  1.859343438178e-02
2,54, -3.357097621918e-02
2,55,  1.315487491832e-01
2,56,  2.858139705814e+00
2,57, -2.276743641181e+00
2,58,  0.000000000000e+00
2,59,  4.112542516485e-01
2,60, -1.091474322971e+00
2,61,  0.000000000000e+00
2,62,  2.571150217897e-01
2,63,  2.616798496281e+00
2,64,  0.000000000000e+00
2,65,  3.665017911714e-02
2,66,  8.522986816650e-01
2,67, -3.042992547398e-01
2,68,  0.000000000000e+00
2,69, -5.052184122950e-01
2,70,  1.768003743761e+00
2,71, -2.321360173223e-01
2,72,  0.000000000000e+00
2,73,  0.000000000000e+00
2,74,  0.000000000000e+00
2,75,  0.000000000000e+00
2,76, -5.972469198676e-01
2,77,  7.103747639190e-01
2,78, -6.925951227900e-01
2,79,  0.000000000000e+00
2,80, -1.154459888595e+00
2,81, -2.711024639769e-01
2,82,  1.478127017968e+00
2,83, -1.864957922544e+00
2,84,  7.343370836968e-01
2,85,  0.000000000000e+00
2,86,  0.000000000000e+00
2,87,  0.000000000000e+00
2,88, -1.575690406342e-02
2,89,  2.276776800923e+00
2,90, -2.601932542579e+00
2,91,  2.747796502034e+00
2,92,  1.615810529937e+00
2,93, -5.833733848802e-01
2,94, -6.831373854990e-01
2,95,  0.000000000000e+00
2,96,  3.172899336239e+00
2,97,  0.000000000000e+00
2,98,  1.813873427896e-01
2,99,  0.000000000000e+00
2,100,  0.000000000000e+00
2,101, -7.067126309416e-01
2,102,  0.000000000000e+00
2,103, -1.194533883832e+00
2,104,  0.000000000000e+00
2,105,  0.000000000000e+00
2,106, -5.204798864846e-01
2,107,  2.527697597557e+00
2,108, -2.135856020409e-01
2,109,  5.883890612306e-02
2,110,  9.002834540280e-01
2,111, -2.060539472679e+00
2,112, -2.038980497346e+00
2,113, -1.408211086586e+00
2,114,  0.000000000000e+00
2,115,  0.000000000000e+00
2,116, -6.257301418059e-01
2,117, -1.250305066960e-01
2,118,  0.000000000000e+00
2,119,  0.000000000000e+00
2,120,  0.000000000000e+00
2,121, -5.204583325826e-01
2,122, -6.480057767619e-01
2,123,  7.863848758616e-01
2,124, -4.036229956636e-01
2,125, -1.010736792871e+00
2,126,  0.000000000000e+00
2,127, -5.170111999156e-01
2,128,  0.000000000000e+00
2,129,  4.315083401287e-01
2,130,  0.000000000000e+00
2,131,  2.459566260767e+00
2,132, -3.203697423636e+00
2,133,  0.000000000000e+00
2,134,  0.000000000000e+00
2,135, -1.065758398751e+01
2,136,  6.606426573837e+00
2,137, -2.922167482239e-01
2,138,  3.087676901652e+00
2,139, -1.866322512782e+00
2,140,  0.000000000000e+00
2,141,  0.000000000000e+00
2,142,  1.586903177883e-01
2,143,  0.000000000000e+00
2,144, -1.536859894672e+00
2,145, -4.814017199369e-01
2,146, -1.025506683369e+00
2,147,  0.000000000000e+00
2,148, -6.358773611652e-01
2,149,  2.294750524541e+00
2,150,  2.475644891760e+00
2,151,  4.074902039014e+00
2,152,  0.000000000000e+00
2,153, -1.616329390373e+00
2,154,  0.000000000000e+00
2,155, -2.791573141956e+00
2,156,  7.233295077839e-01
2,157,  0.000000000000e+00
2,158, -4.377808666016e+00
2,159, -6.999302950772e-01
2,160,  9.540745733397e-01
2,161,  0.000000000000e+00
2,162,  0.000000000000e+00
2,163,  1.956325198454e+00
2,164, -2.205313041446e-01
2,165, -9.648547215552e-02
2,166, -1.487074657299e+00
2,167, -3.039449032813e+00
2,168, -1.687985262730e+00
2,169, -8.849005052817e+00
2,170, -7.319558257303e-01
2,171,  4.199194790568e+00
2,172,  1.201949055258e+00
2,173,  5.945057886064e+00
2,174, -3.647236871684e+00
2,175,  3.683897412621e-02
2,176,  3.418329735910e+00
2,177, -3.975206832791e-01
2,178,  1.620520265664e+00
2,179, -1.914816098547e+00
3,0,  6.128994509571e-05
3,1,  5.112621938741e-06
3,2,  1.460555111657e-05
3,3, -5.824678345852e-06
3,4,  3.966999832616e-05
3,5,  2.793089740930e-05
3,6, -1.987909972058e-05
3,7, -1.783424690062e-05
3,8, -8.880648460026e-06
3,9, -1.488724069093e-05
3,10, -3.537431040308e-02
3,11, -3.551337507897e-02
3,12, -3.535023305907e-02
3,13,  7.616035256724e-03
3,14, -4.722500471974e-02
3,15, -9.078998773008e-02
3,16, -7.852171322767e-03
3,17, -3.886449964110e-02
3,18, -6.700218009542e-02
3,19, -7.829725220181e-02
3,20,  2.080057270539e-01
3,21, -2.537073361881e-02
3,22, -4.188568441326e-02
3,23, -1.872473039803e-01
3,24, -7.096917759271e-02
3,25,  2.052651012234e-01
3,26,  9.559887632737e-03
3,27, -1.871711254440e-01
3,28,  1.010661747452e-02
3,29,  0.000000000000e+00
3,30,  0.000000000000e+00
3,31,  0.000000000000e+00
3,32,  0.000000000000e+00
3,33,  0.000000000000e+00
3,34,  0.000000000000e+00
3,35,  0.000000000000e+00
3,36,  0.000000000000e+00
3,37,  0.000000000000e+00
3,38,  0.000000000000e+00
3,39, -8.121884987130e-02
3,40, -9.622273119771e-02
3,41, -3.565306470147e-02
3,42,  4.090627094461e-02
3,43,  7.572766853956e-02
3,44,  5.318522466271e-02
3,45,  5.106909589588e-02
3,46,  3.783576360374e-02
3,47, -8.608456472243e-02
3,48,  1.180166387694e-01
3,49,  7.023462076450e-02
3,50,  8.743690582238e-02
3,51,  7.512878556276e-02
3,52, -5.170137570467e-02
3,53,  7.459106110257e-02
3,54, -7.234310694539e-02
3,55,  1.039236488883e-01
3,56, -8.001638007125e-02
3,57,  4.598441424835e-02
3,58,  0.000000000000e+00
3,59,  1.887048966900e-01
3,60, -4.617321141706e-02
3,61,  0.000000000000e+00
3,62, -2.144350987733e-02
3,63, -1.235795600002e-02
3,64,  0.000000000000e+00
3,65, -7.258640780391e-03
3,66,  1.099760458236e-01
3,67, -1.919746432699e-01
3,68,  0.000000000000e+00
3,69, -1.336935703288e-01
3,70,  2.636829113629e-01
3,71, -1.610286717128e-01
3,72,  0.000000000000e+00
3,73,  0.000000000000e+00
3,74,  0.000000000000e+00
3,75,  0.000000000000e+00
3,76, -2.177318688608e-01
3,77,  1.568696232614e-01
3,78, -3.155543025394e-01
3,79,  0.000000000000e+00
3,80, -2.967724947889e-01
3,81,  1.045419467017e-02
3,82,  2.315555352200e-01
3,83, -2.978500649199e-01
3,84, -1.800597457971e-01
3,85,  0.000000000000e+00
3,86,  0.000000000000e+00
3,87,  0.000000000000e+00
3,88,  1.736322382616e-01
3,89, -2.278107745574e-01
3,90,  1.731405992381e-02
3,91, -1.114722063837e-01
3,92, -1.051964718996e-01
3,93, -1.553622333735e-01
3,94,  2.294759285803e-01
3,95,  0.000000000000e+00
3,96, -1.304971986156e-01
3,97,  0.000000000000e+00
3,98,  1.029620297030e-01
3,99,  0.000000000000e+00
3,100,  0.000000000000e+00
3,101,  8.212788979534e-02
3,102,  0.000000000000e+00
3,103,  1.389936385822e-01
3,104,  0.000000000000e+00
3,105,  0.000000000000e+00
3,106,  6.655027640094e-02
3,107, -2.471034481821e-02
3,108,  1.584142929649e-02
3,109,  1.281395694774e-01
3,110,  1.446834178618e-02
3,111,  2.780548001278e-02
3,112, -1.606010279291e-01
3,113, -2.143775221651e-01
3,114,  0.000000000000e+00
3,115,  0.000000000000e+00
3,116,  1.463670262768e-01
3,117, -5.968403823421e-02
3,118,  0.000000000000e+00
3,119,  0.000000000000e+00
3,120,  0.000000000000e+00
3,121,  2.011590024511e-02
3,122,  2.640526269907e-02
3,123,  1.021934376393e-01
3,124,  1.770667723446e-01
3,125,  1.458328923817e-01
3,126,  0.000000000000e+00
3,127,  1.283811038778e-01
3,128,  0.000000000000e+00
3,129, -1.347223402087e-01
3,130,  0.000000000000e+00
3,131, -1.038987739946e-01
3,132, -1.110694144187e-01
3,133,  0.000000000000e+00
3,134,  0.000000000000e+00
3,135, -3.634564249318e-02
3,136, -1.289368900574e-02
3,137, -7.607775190847e-02
3,138,  8.766844742424e-03
3,139,  4.216025335060e-02
3,140,  0.000000000000e+00
3,141,  0.000000000000e+00
3,142, -1.286380398572e-01
3,143,  0.000000000000e+00
3,144,  3.088980104135e-02
3,145,  9.382844736117e-02
3,146,  1.800510717508e-01
3,147,  0.000000000000e+00
3,148,  1.280272791201e-01
3,149,  1.185022253536e-01
3,150, -3.414179744954e-03
3,151, -2.789981446578e-01
3,152,  0.000000000000e+00
3,153,  1.370933634572e-01
3,154,  0.000000000000e+00
3,155,  3.761533536904e-01
3,156, -2.236273724356e-01
3,157,  0.000000000000e+00
3,158,  3.492918951607e-01
3,159,  3.119426196580e-01
3,160, -1.235943016260e-01
3,161,  0.000000000000e+00
3,162,  0.000000000000e+00
3,163,  2.658955697804e-01
3,164,  4.599123908348e-01
3,165, -4.675886598189e-01
3,166, -1.810607810676e-01
3,167, -3.156517265693e-01
3,168, -1.923141871015e-01
3,169, -3.261005120155e-02
3,170, -4.430283974581e-02
3,171,  7.676951806990e-02
3,172, -2.560598717569e-02
3,173, -8.757321016642e-02
3,174, -2.236610261245e-01
3,175,  2.146403812146e-01
3,176, -6.490089388637e-02
3,177, -3.354187655978e-01
3,178,  2.907138143572e-01
3,179, -1.770828125953e-01
4,0,  0.000000000000e+00
4,1,  0.000000000000e+00
4,2,  0.000000000000e+00
4,3,  0.000000000000e+00
4,4,  0.000000000000e+00
4,5,  0.000000000000e+00
4,6,  0.000000000000e+00
4,7,  0.000000000000e+00
4,8,  0.000000000000e+00
4,9,  0.000000000000e+00
4,10,  0.000000000000e+00
4,11,  0.000000000000e+00
4,12,  0.000000000000e+00
4,13,  0.000000000000e+00
4,14,  0.000000000000e+00
4,15,  0.000000000000e+00
4,16,  0.000000000000e+00
4,17,  0.000000000000e+00
4,18,  0.000000000000e+00
4,19,  0.000000000000e+00
4,20,  0.000000000000e+00
4,21,  0.000000000000e+00
4,22,  0.000000000000e+00
4,23,  0.000000000000e+00
4,24,  0.000000000000e+00
4,25,  0.000000000000e+00
4,26,  0.000000000000e+00
4,27,  0.000000000000e+00
4,28,  0.000000000000e+00
4,29,  1.319567831743e-01
4,30,  2.550672667181e-01
4,31,  7.484284275139e-02
4,32,  2.401332110086e-01
4,33,  1.138560409192e-01
4,34, -1.403178204925e-01
4,35,  3.301144984428e-01
4,36, -1.032940563651e-01
4,37,  3.940431281961e-01
4,38,  2.310000200374e-01
4,39,  0.000000000000e+00
4,40,  0.000000000000e+00
4,41,  0.000000000000e+00
4,42,  0.000000000000e+00
4,43,  0.000000000000e+00
4,44,  0.000000000000e+00
4,45,  0.000000000000e+00
4,46,  0.000000000000e+00
4,47,  0.000000000000e+00
4,48,  0.000000000000e+00
4,49,  0.000000000000e+00
4,50,  0.000000000000e+00
4,51,  0.000000000000e+00
4,52,  0.000000000000e+00
4,53,  0.000000000000e+00
4,54,  0.000000000000e+00
4,55,  0.000000000000e+00
4,56,  0.000000000000e+00
4,57,  0.000000000000e+00
4,58,  2.534370867002e-01
4,59,  0.000000000000e+00
4,60,  0.000000000000e+00
4,61,  4.225987346035e-01
4,62,  0.000000000000e+00
4,63,  0.000000000000e+00
4,64, -7.592352671629e-02
4,65,  0.000000000000e+00
4,66,  0.000000000000e+00
4,67,  0.000000000000e+00
4,68, -3.962112485737e-01
4,69,  0.000000000000e+00
4,70,  0.000000000000e+00
4,71,  0.000000000000e+00
4,72, -3.613921789905e-01
4,73,  2.096622156974e-01
4,74,  5.325220780110e-02
4,75, -4.340635032826e-01
4,76,  0.000000000000e+00
4,77,  0.000000000000e+00
4,78,  0.000000000000e+00
4,79, -2.549610643801e-01
4,80,  0.000000000000e+00
4,81,  0.000000000000e+00
4,82,  0.000000000000e+00
4,83,  0.000000000000e+00
4,84,  0.000000000000e+00
4,85, -4.976142205219e-02
4,86, -6.931062137610e-02
4,87, -3.533299086072e-02
4,88,  0.000000000000e+00
4,89,  0.000000000000e+00
4,90,  0.000000000000e+00
4,91,  0.000000000000e+00
4,92,  0.000000000000e+00
4,93,  0.000000000000e+00
4,94,  0.000000000000e+00
4,95,  5.396132707005e-02
4,96,  0.000000000000e+00
4,97, -1.199977734609e-01
4,98,  0.000000000000e+00
4,99, -3.259596047122e-02
4,100, -7.577113167045e-02
4,101,  0.000000000000e+00
4,102, -1.235329280526e-01
4,103,  0.000000000000e+00
4,104, -1.051803738760e-01
4,105, -6.298964252933e-02
4,106,  0.000000000000e+00
4,107,  0.000000000000e+00
4,108,  0.000000000000e+00
4,109,  0.000000000000e+00
4,110,  0.000000000000e+00
4,111,  0.000000000000e+00
4,112,  0.000000000000e+00
4,113,  0.000000000000e+00
4,114, -4.410326272898e-02
4,115, -8.244857189371e-02
4,116,  0.000000000000e+00
4,117,  0.000000000000e+00
4,118,  6.711642386399e-02
4,119,  8.125295932771e-02
4,120,  4.935868890220e-02
4,121,  0.000000000000e+00
4,122,  0.000000000000e+00
4,123,  0.000000000000e+00
4,124,  0.000000000000e+00
4,125,  0.000000000000e+00
4,126, -5.592899145194e-02
4,127,  0.000000000000e+00
4,128,  4.766254743552e-02
4,129,  0.000000000000e+00
4,130, -8.745690237938e-02
4,131,  0.000000000000e+00
4,132,  0.000000000000e+00
4,133, -9.410355143964e-02
4,134, -1.491980426638e-01
4,135,  0.000000000000e+00
4,136,  0.000000000000e+00
4,137,  0.000000000000e+00
4,138,  0.000000000000e+00
4,139,  0.000000000000e+00
4,140, -1.620668658945e-01
4,141,  9.824309159827e-02
4,142,  0.000000000000e+00
4,143,  6.439323828808e-02
4,144,  0.000000000000e+00
4,145,  0.000000000000e+00
4,146,  0.000000000000e+00
4,147, -4.528211472771e-02
4,148,  0.000000000000e+00
4,149,  0.000000000000e+00
4,150,  0.000000000000e+00
4,151,  0.000000000000e+00
4,152,  3.207451196763e-02
4,153,  0.000000000000e+00
4,154,  1.241673787366e-02
4,155,  0.000000000000e+00
4,156,  0.000000000000e+00
4,157,  7.377322691383e-02
4,158,  0.000000000000e+00
4,159,  0.000000000000e+00
4,160,  0.000000000000e+00
4,161,  2.462771917085e-02
4,162,  6.377631974500e-02
4,163,  0.000000000000e+00
4,164,  0.000000000000e+00
4,165,  0.000000000000e+00
4,166,  0.000000000000e+00
4,167,  0.000000000000e+00
4,168,  0.000000000000e+00
4,169,  0.000000000000e+00
4,170,  0.000000000000e+00
4,171,  0.000000000000e+00
4,172,  0.000000000000e+00
4,173,  0.000000000000e+00
4,174,  0.000000000000e+00
4,175,  0.000000000000e+00
4,176,  0.000000000000e+00
4,177,  0.000000000000e+00
4,178,  0.000000000000e+00
4,179,  0.000000000000e+00
5,0,  1.202186921184e-05
5,1,  1.640857546217e-06
5,2, -4.796650643198e-05
5,3,  7.338558800161e-06
5,4, -2.225870646718e-05
5,5,  1.306458987724e-05
5,6, -8.605599545840e-05
5,7, -9.173855283387e-05
5,8, -2.381924104974e-05
5,9, -2.375185206750e-05
5,10,  2.125901392909e-02
5,11,  4.560152867857e-02
5,12, -4.127491840208e-02
5,13,  6.264302276304e-02
5,14, -7.419301522770e-02
5,15, -9.379614952872e-02
5,16, -9.657476724677e-02
5,17, -9.248557856100e-02
5,18,  8.332836066518e-02
5,19,  1.418857964758e-01
5,20,  2.683020024170e-02
5,21,  2.902711780915e-02
5,22,  2.328580232126e-01
5,23, -2.018650430629e-02
5,24, -4.727056337419e-03
5,25, -1.074142103214e-02
5,26,  2.415392985057e-01
5,27, -1.331300174479e-02
5,28,  1.449208138536e-01
5,29,  0.000000000000e+00
5,30,  0.000000000000e+00
